timestamp,time_boot_ms,lat,lon,alt,relative_alt,vx,vy,vz,hdg
1683558348.842562,1745442,-353632620,1491652372,584370,-4,1,-2,0,35251
1683558349.8443463,1746442,-353632620,1491652372,584350,-29,1,-2,0,35251
1683558350.8440635,1747442,-353632620,1491652372,584330,-44,1,-2,0,35251
1683558351.8443282,1748442,-353632620,1491652372,584340,-37,1,-2,0,35251
1683558352.84391,1749442,-353632620,1491652372,584360,-15,1,-2,0,35250
1683558353.8402772,1750442,-353632620,1491652372,584290,-87,1,-2,1,35250
1683558354.8404198,1751442,-353632620,1491652372,584260,-119,1,-2,1,35250
1683558355.8410473,1752442,-353632620,1491652372,584210,-167,1,-2,1,35250
1683558356.8404682,1753442,-353632620,1491652372,584190,-189,1,-2,1,35250
1683558357.8409226,1754442,-353632620,1491652372,584170,-202,1,-2,1,35250
1683558358.8405561,1755442,-353632620,1491652372,584360,-19,1,-2,1,35250
1683558359.8417335,1756442,-353632620,1491652372,584350,-21,1,-2,1,35250
1683558360.8413804,1757442,-353632620,1491652372,584340,-30,1,-2,0,35250
1683558361.8360019,1758442,-353632620,1491652372,584330,-42,1,-2,0,35250
1683558362.8371825,1759442,-353632620,1491652372,584320,-59,1,-2,0,35250
1683558363.8374634,1760442,-353632620,1491652372,584320,-58,1,-2,0,35250
1683558364.8369806,1761442,-353632620,1491652372,584370,-3,1,-2,0,35250
1683558365.8374271,1762442,-353632620,1491652372,584360,-15,1,-2,0,35250
1683558366.8371887,1763442,-353632620,1491652372,584350,-21,1,-2,0,35251
